# wavelength(um)    fp/fs
0.137074     1.95756000e-04
0.137120     9.20834000e-04
0.137165     1.41644000e-04
0.137211     1.80419000e-04
0.137257     1.91967000e-04
0.137303     2.52102000e-04
0.137348     1.78357000e-04
0.137394     1.61275000e-04
0.137440     2.41834000e-04
0.137486     1.55220000e-04
0.137532     1.37678000e-04
0.137578     3.85945000e-04
0.137623     5.16050000e-04
0.137669     1.63308000e-04
0.137715     3.44952000e-04
0.137761     1.39895000e-04
0.137807     2.77467000e-04
0.137853     5.22636000e-04
0.137899     3.25548000e-04
0.137945     1.52441000e-04
0.137991     1.43688000e-04
0.138037     6.07052000e-04
0.138083     5.91630000e-04
0.138129     1.65000000e-04
0.138175     1.66652000e-04
0.138221     4.43295000e-04
0.138267     3.78945000e-04
0.138313     1.57528000e-04
0.138359     2.89499000e-04
0.138405     4.46894000e-04
0.138451     1.34559000e-04
0.138498     5.57109000e-04
0.138544     2.11264000e-04
0.138590     1.44832000e-04
0.138636     1.80525000e-04
0.138682     1.44453000e-04
0.138729     5.53795000e-04
0.138775     2.77557000e-04
0.138821     3.41360000e-04
0.138867     5.91204000e-04
0.138914     5.79600000e-04
0.138960     1.56583000e-04
0.139006     1.40005000e-04
0.139053     3.39740000e-04
0.139099     1.78274000e-04
0.139145     2.36549000e-04
0.139192     2.20047000e-04
0.139238     3.62889000e-04
